player_name,team,season,position,minutes_played,goals,assists,yellow_cards,red_cards
Kelechi Iheanacho,Sevilla,s2425,FW,14.0,0.0,0.0,0.0,0.0
Kenedy,Valladolid,s2223,   D(L) M(LR),81.0,0.0,0.0,1.0,0.0
Kenedy,Valladolid,s2425,CM,6.0,0.0,0.0,0.0,0.0
Kepa Arrizabalaga,Real Madrid,s2324,Not Available,1197.0,0.0,0.0,1.0,0.0
Kevin Vázquez,Celta de Vigo,s2122,Defender,1331.0,0.0,1.0,3.0,0.0
Kevin Vázquez,Celta de Vigo,s2223,   D(R),178.0,0.0,0.0,0.0,0.0
Kevin Vázquez,Celta de Vigo,s2324,Not Available,706.0,0.0,0.0,3.0,0.0
Kieran Tierney,Real Sociedad,s2324,Not Available,1243.0,0.0,2.0,1.0,0.0
Kike Barja,Osasuna,s2223,   AM(LR),559.0,1.0,2.0,1.0,0.0
Kike García,Alavés,s2324,Not Available,1421.0,3.0,2.0,3.0,0.0
Kike García,Alavés,s2425,FW,79.0,1.0,0.0,0.0,0.0
Kike García,Osasuna,s2223,   FW,737.0,2.0,0.0,3.0,0.0
Kike Pérez,Rayo Vallecano,s2324,Not Available,828.0,1.0,0.0,7.0,0.0
Kike Pérez,Valladolid,s2223,   M(C),1555.0,0.0,2.0,5.0,0.0
Kike Pérez,Valladolid,s2425,CM,81.0,0.0,0.0,0.0,0.0
Kike Salas,Sevilla,s2223,   D(C),370.0,1.0,1.0,1.0,1.0
Kike Salas,Sevilla,s2324,Not Available,1604.0,3.0,0.0,10.0,0.0
Kike Salas,Sevilla,s2425,CB,8.0,0.0,0.0,0.0,0.0
Kiko Femenía,Villarreal,s2223,   D(LR) M(R),897.0,0.0,0.0,0.0,0.0
Kiko Femenía,Villarreal,s2324,Not Available,1579.0,0.0,0.0,6.0,1.0
Kiko Femenía,Villarreal,s2425,RB,90.0,0.0,0.0,0.0,0.0
Kim Minsu,Girona,s2425,RM,19.0,0.0,0.0,0.0,0.0
Kirian Rodríguez,Las Palmas,s2324,Not Available,3217.0,6.0,2.0,7.0,0.0
Kirian Rodríguez,Las Palmas,s2425,DM,90.0,0.0,0.0,0.0,0.0
Koba Koindredi,Valencia,s2122,Midfielder,175.0,0.0,0.0,1.0,0.0
Koke,Atlético Madrid,s2223,   M(CLR),1537.0,0.0,3.0,4.0,0.0
Koke,Atlético Madrid,s2324,Not Available,2502.0,0.0,4.0,5.0,0.0
Koke,Atlético Madrid,s2425,CM,63.0,0.0,0.0,0.0,0.0
Kylian Mbappé,Real Madrid,s2425,FW,90.0,0.0,0.0,0.0,0.0
Kévin Manuel Rodrigues,Rayo Vallecano,s2122,Defender,433.0,0.0,0.0,0.0,0.0
Ladislav Krejčí,Girona,s2425,CB,10.0,0.0,0.0,0.0,0.0
Lago Junior,Mallorca,s2223,   M(L),48.0,0.0,0.0,0.0,0.0
Lamine Yamal,Barcelona,s2324,Not Available,2197.0,5.0,5.0,3.0,0.0
Lamine Yamal,Barcelona,s2425,RW,85.0,0.0,1.0,0.0,0.0
Landry Dimata,Espanyol,s2122,Forward,536.0,0.0,0.0,0.0,0.0
Largie Ramazani,Almería,s2223,   FW,1185.0,3.0,0.0,4.0,0.0
Largie Ramazani,Almería,s2324,Not Available,1560.0,3.0,5.0,7.0,2.0
Lassina Sangare,Valencia,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Lautaro Blanco,Elche,s2223,   D(L) M(L),273.0,0.0,1.0,1.0,0.0
Lazar Carevic,Barcelona,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Leandro Cabrera,Espanyol,s2122,Defender,3330.0,2.0,0.0,7.0,0.0
Leandro Cabrera,Espanyol,s2223,   D(CL),1829.0,0.0,0.0,4.0,2.0
Leandro Cabrera,Espanyol,s2425,CB,90.0,0.0,0.0,0.0,0.0
Lee Kang-In,Mallorca,s2223,   AM(CLR) FW,1873.0,3.0,4.0,6.0,0.0
Lei Wu,Espanyol,s2122,Forward,458.0,1.0,0.0,0.0,0.0
Leo Román,Mallorca,s2425,GK,90.0,0.0,0.0,0.0,0.0
Leonardo Román Riquelme,Mallorca,s2122,Goalkeeper,180.0,0.0,0.0,0.0,0.0
Lisandro Magallán,Elche,s2223,   D(C),404.0,0.0,0.0,0.0,1.0
Lluis Andreu,Elche,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Lluís Recasens,Espanyol,s2122,Forward,45.0,0.0,0.0,0.0,0.0
Logan Costa,Villarreal,s2425,CB,33.0,0.0,0.0,0.0,0.0
Loren Morón,Real Betis,s2223,   FW,13.0,0.0,0.0,1.0,0.0
Lorenzo Morón,Espanyol,s2122,Forward,555.0,1.0,0.0,0.0,0.0
Loïc Badé,Sevilla,s2223,   D(C),538.0,0.0,0.0,1.0,0.0
Loïc Badé,Sevilla,s2324,Not Available,2283.0,0.0,1.0,5.0,1.0
Loïc Badé,Sevilla,s2425,CB,90.0,0.0,0.0,0.0,0.0
Luca Koleosho,Espanyol,s2122,Forward,1.0,0.0,0.0,0.0,0.0
Luca Zidane,Rayo Vallecano,s2122,Goalkeeper,646.0,0.0,0.0,0.0,1.0
Luca de la Torre,Celta de Vigo,s2223,   M(CL),703.0,0.0,2.0,2.0,0.0
Luca de la Torre,Celta de Vigo,s2324,Not Available,1956.0,1.0,4.0,2.0,1.0
Lucas Boyé,Elche,s2122,Forward,1723.0,7.0,3.0,3.0,0.0
Lucas Boyé,Elche,s2223,   AM(L) FW,1610.0,3.0,2.0,4.0,1.0
Lucas Boyé,Granada,s2324,Not Available,2555.0,6.0,3.0,8.0,1.0
Lucas De Vega Lima,Barcelona,s2122,Forward,0.0,0.0,0.0,0.0,0.0
Lucas Ocampos,Sevilla,s2122,Forward,2124.0,6.0,4.0,7.0,0.0
Lucas Ocampos,Sevilla,s2223,   M(CLR) FW,538.0,1.0,0.0,4.0,0.0
Lucas Ocampos,Sevilla,s2324,Not Available,2885.0,4.0,3.0,9.0,0.0
Lucas Ocampos,Sevilla,s2425,"LW,RW",90.0,0.0,0.0,0.0,0.0
Lucas Olaza,Elche,s2122,Defender,293.0,1.0,0.0,1.0,0.0
Lucas Olaza,Valladolid,s2223,   D(L) M(L),1206.0,0.0,1.0,3.0,0.0
Lucas Oliveira Rosa,Valladolid,s2425,LB,90.0,0.0,0.0,1.0,0.0
Lucas Pires,Cádiz,s2324,Not Available,1527.0,1.0,0.0,6.0,0.0
Lucas Pérez,Cádiz,s2122,Forward,1060.0,3.0,2.0,1.0,0.0
Lucas Pérez,Cádiz,s2223,   AM(CR) FW,623.0,3.0,0.0,2.0,0.0
Lucas Robertone,Almería,s2223,   AM(C),1846.0,1.0,5.0,6.0,0.0
Lucas Robertone,Almería,s2324,Not Available,2391.0,0.0,5.0,11.0,0.0
Lucas Rosa,Valladolid,s2223,   Defender,577.0,0.0,0.0,1.0,0.0
Lucas Torró,Osasuna,s2122,Midfielder,2732.0,1.0,0.0,10.0,0.0
Lucas Torró,Osasuna,s2223,   DMC,1834.0,0.0,0.0,8.0,0.0
Lucas Torró,Osasuna,s2324,Not Available,1788.0,1.0,0.0,5.0,0.0
Lucas Torró,Osasuna,s2425,CM,90.0,0.0,0.0,0.0,0.0
Lucas Vázquez,Real Madrid,s2122,Forward,1835.0,3.0,0.0,3.0,0.0
Lucas Vázquez,Real Madrid,s2223,   D(R) M(R),490.0,2.0,0.0,1.0,0.0
Lucas Vázquez,Real Madrid,s2324,Not Available,1410.0,3.0,6.0,0.0,0.0
Lucas Vázquez,Real Madrid,s2425,RB,4.0,0.0,0.0,0.0,0.0
Lucien Agoume,Sevilla,s2324,Not Available,777.0,0.0,0.0,3.0,0.0
Lucien Agoume,Sevilla,s2425,DM,90.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,Mallorca,s2223,   D(L) M(L),79.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,Sevilla,s2122,Defender,789.0,0.0,1.0,3.0,0.0
Luis Abram,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Luis Bilbao,Athletic Club,s2122,Forward,0.0,0.0,0.0,0.0,0.0
Luis Federico López Andúgar,Real Madrid,s2122,Goalkeeper,0.0,0.0,0.0,0.0,0.0
Luis Hernández,Cádiz,s2122,Defender,1365.0,0.0,0.0,5.0,0.0
Luis Hernández,Cádiz,s2223,   D(CR),2070.0,0.0,0.0,4.0,1.0
Luis Hernández,Cádiz,s2324,Not Available,722.0,1.0,0.0,4.0,0.0
Luis Maximiano,Almería,s2324,Not Available,2970.0,0.0,0.0,1.0,0.0
Luis Miguel Cruz Hernández,Sevilla,s2122,Forward,12.0,0.0,0.0,0.0,0.0
Luis Milla,Getafe,s2223,   DMC,1286.0,0.0,0.0,2.0,1.0
Luis Milla,Getafe,s2324,Not Available,2123.0,0.0,1.0,6.0,0.0
Luis Milla,Getafe,s2425,CM,90.0,0.0,1.0,0.0,0.0
Luis Milla,Granada,s2122,Midfielder,2785.0,3.0,3.0,4.0,0.0
Luis Pérez,Valladolid,s2223,   D(R),884.0,0.0,1.0,2.0,0.0
Luis Pérez,Valladolid,s2425,RB,90.0,0.0,0.0,0.0,0.0
Luis Rioja,Alavés,s2122,Midfielder,3126.0,1.0,3.0,3.0,0.0
Luis Rioja,Alavés,s2324,Not Available,2511.0,5.0,4.0,4.0,0.0
Luis Rioja,Alavés,s2425,LW,23.0,0.0,0.0,0.0,0.0
Luis Suárez,Almería,s2223,   AM(L) FW,651.0,2.0,1.0,2.0,0.0
Luis Suárez,Almería,s2324,Not Available,917.0,6.0,0.0,3.0,0.0
Luis Suárez,Atlético Madrid,s2122,Forward,1835.0,11.0,2.0,7.0,0.0
Luis Suárez,Granada,s2122,Forward,2855.0,8.0,4.0,6.0,0.0
Luiz Felipe,Real Betis,s2223,   D(C),1037.0,0.0,0.0,1.0,3.0
Luiz Felipe,Real Betis,s2324,Not Available,360.0,0.0,0.0,1.0,0.0
Luiz Henrique,Real Betis,s2223,   AM(LR),1309.0,1.0,1.0,5.0,0.0
Luiz Henrique,Real Betis,s2324,Not Available,611.0,0.0,3.0,1.0,0.0
Luka Jovic,Real Madrid,s2122,Forward,359.0,1.0,3.0,1.0,0.0
Luka Koleosho,Espanyol,s2223,   Midfielder,22.0,0.0,0.0,0.0,0.0
Luka Modrić,Real Madrid,s2122,Midfielder,2049.0,2.0,8.0,5.0,0.0
Luka Modrić,Real Madrid,s2223,   M(C),1339.0,4.0,3.0,5.0,0.0
Luka Modrić,Real Madrid,s2324,Not Available,1685.0,2.0,6.0,2.0,0.0
Luka Modrić,Real Madrid,s2425,CM,28.0,0.0,0.0,0.0,0.0
Luka Romero,Alavés,s2425,RW,57.0,0.0,0.0,0.0,0.0
Luka Romero,Almería,s2324,Not Available,434.0,3.0,0.0,2.0,0.0
Luka Sučić,Real Sociedad,s2425,FW,8.0,0.0,0.0,0.0,0.0
Luuk de Jong,Barcelona,s2122,Forward,643.0,6.0,0.0,1.0,0.0
Luís Manuel Arantes Maximiano,Granada,s2122,Goalkeeper,3137.0,0.0,0.0,2.0,0.0
Lázaro,Almería,s2223,   FW,262.0,1.0,0.0,0.0,0.0
Lázaro,Almería,s2324,Not Available,274.0,0.0,0.0,0.0,0.0
Léo Baptistão,Almería,s2223,   AM(CLR) FW,1191.0,3.0,2.0,6.0,0.0
Léo Baptistão,Almería,s2324,Not Available,1843.0,6.0,0.0,6.0,1.0
Malcom Adu,Athletic Club,s2223,   Forward,4.0,0.0,0.0,0.0,0.0
Malcom Ares,Athletic Club,s2324,Not Available,258.0,0.0,0.0,2.0,0.0
Mamadou Loum,Alavés,s2122,Midfielder,2317.0,2.0,0.0,9.0,0.0
Mamadou Mbaye,Cádiz,s2324,Not Available,286.0,0.0,0.0,2.0,0.0
Mamadou Sylla,Rayo Vallecano,s2122,Forward,247.0,0.0,0.0,2.0,0.0
Mamadou Sylla,Valladolid,s2425,FW,90.0,0.0,0.0,0.0,0.0
Mamady Diarra,Cádiz,s2223,   Forward,66.0,0.0,0.0,0.0,0.0
Manu Bueno,Sevilla,s2324,Not Available,99.0,0.0,0.0,1.0,0.0
Manu Morlanes,Mallorca,s2223,   DMC,27.0,0.0,0.0,0.0,0.0
Manu Morlanes,Mallorca,s2324,Not Available,1610.0,0.0,2.0,2.0,0.0
Manu Morlanes,Mallorca,s2425,RM,19.0,0.0,0.0,0.0,0.0
Manu Morlanes,Villarreal,s2223,   DMC,159.0,0.0,0.0,0.0,1.0
Manu Sánchez,Alavés,s2425,LB,90.0,0.0,0.0,0.0,0.0
Manu Sánchez,Osasuna,s2223,   D(L),1118.0,0.0,1.0,1.0,0.0
Manu Trigueros,Villarreal,s2223,   M(CLR) FW,462.0,0.0,0.0,2.0,1.0
Manu Vallejo,Girona,s2223,   FW,203.0,0.0,1.0,0.0,0.0
Manuel Agudo Durán,Celta de Vigo,s2122,Forward,1382.0,2.0,0.0,1.0,0.0
Manuel Fuster,Las Palmas,s2425,"DM,LW",22.0,0.0,0.0,0.0,0.0
Manuel García,Alavés,s2122,Forward,1074.0,0.0,1.0,3.0,0.0
Manuel Javier Vallejo Galván,Alavés,s2122,Forward,366.0,1.0,1.0,0.0,0.0
Manuel Lama,Atlético Madrid,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Manuel Morlanes Ariño,Espanyol,s2122,Midfielder,1138.0,2.0,0.0,6.0,1.0
Manuel Navarro,Rayo Vallecano,s2122,Midfielder,0.0,0.0,0.0,0.0,0.0
Manuel Reina,Mallorca,s2122,Goalkeeper,1890.0,0.0,0.0,5.0,1.0
Manuel Sánchez,Celta de Vigo,s2324,Not Available,1777.0,0.0,5.0,3.0,0.0
Manuel Sánchez,Osasuna,s2122,Defender,2258.0,1.0,3.0,5.0,0.0
Manuel Trigueros,Villarreal,s2324,Not Available,299.0,0.0,0.0,0.0,0.0
Manuel Trigueros Muñoz,Villarreal,s2122,Midfielder,2191.0,6.0,4.0,3.0,0.0
Marash Kumbulla,Espanyol,s2425,CB,90.0,0.0,0.0,1.0,0.0
Marc Bartra,Real Betis,s2122,Defender,1994.0,1.0,0.0,5.0,0.0
Marc Bartra,Real Betis,s2324,Not Available,225.0,0.0,0.0,1.0,0.0
Marc Bartra,Real Betis,s2425,CB,90.0,1.0,0.0,0.0,0.0
Marc Bernal,Barcelona,s2425,DM,70.0,0.0,0.0,0.0,0.0
Marc Cardona,Las Palmas,s2324,Not Available,724.0,4.0,1.0,4.0,0.0
Marc Cardona,Las Palmas,s2425,FW,4.0,0.0,0.0,0.0,0.0
Marc Carmona,Mallorca,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Marc Casado,Barcelona,s2425,"DM,RM",90.0,0.0,0.0,0.0,0.0
Marc Domenech,Mallorca,s2425,LW,9.0,0.0,0.0,0.0,0.0
Marc Guiu,Barcelona,s2324,Not Available,73.0,1.0,0.0,1.0,0.0
Marc Pubill,Almería,s2324,Not Available,1889.0,1.0,3.0,2.0,0.0
Marc Pubill,Levante,s2122,Defender,512.0,0.0,1.0,1.0,0.0
Marc Roca,Real Betis,s2324,Not Available,1986.0,2.0,2.0,5.0,0.0
Marc Roca,Real Betis,s2425,DM,76.0,0.0,0.0,0.0,0.0
Marc Tenas,Alavés,s2122,Forward,51.0,0.0,0.0,2.0,0.0
Marc-André ter Stegen,Barcelona,s2122,Goalkeeper,3150.0,0.0,0.0,3.0,0.0
Marc-André ter Stegen,Barcelona,s2223,   GK,2250.0,0.0,0.0,0.0,0.0
Marc-André ter Stegen,Barcelona,s2324,Not Available,2520.0,0.0,0.0,3.0,0.0
Marc-André ter Stegen,Barcelona,s2425,GK,90.0,0.0,0.0,0.0,0.0
Marcelo Saracchi,Levante,s2122,Defender,186.0,0.0,1.0,2.0,0.0
Marcelo Vieira Da Silva Junior,Real Madrid,s2122,Defender,521.0,0.0,2.0,0.0,0.0
Marciano Sanca,Almería,s2324,Not Available,37.0,0.0,0.0,0.0,0.0
Marco Asensio,Real Madrid,s2122,Midfielder,1728.0,10.0,0.0,2.0,0.0
Marco Asensio,Real Madrid,s2223,   AM(CLR) FW,680.0,5.0,3.0,1.0,0.0
Marco Moreno,Atlético Madrid,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Marcos Acuña,Sevilla,s2122,Defender,2264.0,1.0,3.0,10.0,0.0
Marcos Acuña,Sevilla,s2223,   D(CL) M(CL),1240.0,2.0,1.0,7.0,1.0
Marcos Acuña,Sevilla,s2324,Not Available,1296.0,1.0,2.0,7.0,0.0
Marcos Alonso,Barcelona,s2223,   D(CL) M(L),674.0,1.0,0.0,1.0,0.0
Marcos Alonso,Barcelona,s2324,Not Available,250.0,0.0,0.0,0.0,0.0
Marcos Alonso,Celta de Vigo,s2425,CB,16.0,0.0,0.0,0.0,0.0
Marcos André,Valencia,s2223,   FW,427.0,1.0,0.0,2.0,1.0
Marcos André,Valladolid,s2425,FW,70.0,0.0,0.0,1.0,0.0
Marcos André de Sousa Mendonça,Valencia,s2122,Forward,961.0,1.0,3.0,3.0,0.0
Marcos Fernández,Mallorca,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Marcos Llorente,Atlético Madrid,s2122,Midfielder,2455.0,0.0,2.0,5.0,0.0
Marcos Llorente,Atlético Madrid,s2223,   D(R) M(CR) FW,1372.0,1.0,1.0,3.0,0.0
Marcos Llorente,Atlético Madrid,s2324,Not Available,2570.0,6.0,4.0,5.0,0.0
Marcos Llorente,Atlético Madrid,s2425,"WB,CM",90.0,1.0,0.0,0.0,0.0
Marcos Mauro López Gutiérrez,Unknown,s2122,Unknown,0.0,0.0,0.0,0.0,0.0
Marcos Pena,Almería,s2324,Not Available,439.0,0.0,0.0,3.0,0.0
Marcão,Sevilla,s2223,   D(C),360.0,0.0,0.0,2.0,0.0
Marcão,Sevilla,s2324,Not Available,354.0,0.0,0.0,2.0,0.0
Marcão,Sevilla,s2425,CB,14.0,0.0,0.0,1.0,0.0
Mariano Díaz,Real Madrid,s2223,   FW,51.0,0.0,0.0,2.0,0.0
Mariano Díaz,Sevilla,s2324,Not Available,239.0,0.0,0.0,1.0,0.0
Mariano Díaz Mejía,Real Madrid,s2122,Forward,339.0,1.0,1.0,2.0,0.0
Mario Dominguez,Valencia,s2122,Forward,23.0,0.0,0.0,0.0,0.0
Mario Dominguez,Valencia,s2324,Not Available,23.0,0.0,0.0,0.0,0.0
Mario Gaspar Pérez Martínez,Villarreal,s2122,Defender,621.0,0.0,0.0,1.0,0.0
Mario Gila,Real Madrid,s2122,Defender,23.0,0.0,0.0,0.0,0.0
Mario Hermoso,Atlético Madrid,s2122,Defender,1868.0,2.0,1.0,6.0,1.0
Mario Hermoso,Atlético Madrid,s2223,   D(CL),983.0,2.0,0.0,1.0,2.0
Mario Hermoso,Atlético Madrid,s2324,Not Available,2556.0,0.0,1.0,9.0,0.0
Mario Hernández,Rayo Vallecano,s2122,Midfielder,393.0,1.0,0.0,3.0,0.0
Mario Hernández,Rayo Vallecano,s2223,   Defender,38.0,0.0,0.0,0.0,0.0
Mario Maroto,Valladolid,s2425,CM,19.0,0.0,1.0,0.0,0.0
Mario Martín,Valladolid,s2425,DM,20.0,0.0,0.0,0.0,0.0
Mario Suárez,Rayo Vallecano,s2122,Midfielder,710.0,0.0,0.0,2.0,0.0
Mario Suárez,Rayo Vallecano,s2223,   D(C) M(C),5.0,0.0,0.0,0.0,0.0
Marko Dmitrović,Leganés,s2425,GK,90.0,0.0,0.0,0.0,0.0
Marko Dmitrović,Sevilla,s2122,Goalkeeper,540.0,0.0,0.0,1.0,0.0
Marko Dmitrović,Sevilla,s2223,   GK,278.0,0.0,0.0,2.0,0.0
Marko Dmitrović,Sevilla,s2324,Not Available,1170.0,0.0,0.0,1.0,0.0
Marko Milovanovic,Almería,s2223,   Forward,14.0,0.0,0.0,1.0,0.0
Marko Milovanovic,Almería,s2324,Not Available,301.0,1.0,0.0,0.0,0.0
Martin Braithwaite,Barcelona,s2122,Forward,237.0,2.0,1.0,0.0,0.0
Martin Braithwaite,Espanyol,s2223,   AM(CLR) FW,1644.0,8.0,1.0,3.0,1.0
Martin Hongla,Granada,s2324,Not Available,558.0,0.0,0.0,0.0,0.0
Martin Hongla,Valladolid,s2223,   D(C) DMC,489.0,0.0,0.0,3.0,1.0
Martin Valjent,Mallorca,s2122,Defender,3182.0,0.0,0.0,4.0,0.0
Martin Valjent,Mallorca,s2223,   D(C),1759.0,0.0,0.0,7.0,0.0
Martin Valjent,Mallorca,s2324,Not Available,2354.0,0.0,1.0,5.0,0.0
Martin Valjent,Mallorca,s2425,CB,90.0,0.0,0.0,0.0,0.0
Martín Aguirregabiria,Alavés,s2122,Defender,1617.0,0.0,1.0,4.0,0.0
Martín Calderón,Mirandés,s2122,Midfielder,294.0,0.0,2.0,1.0,0.0
Martín Cáceres,Levante,s2122,Defender,669.0,0.0,0.0,2.0,0.0
Martín Merquelanz,Rayo Vallecano,s2122,Forward,176.0,0.0,0.0,0.0,0.0
Martín Montoya,Real Betis,s2122,Defender,519.0,0.0,1.0,2.0,0.0
Martín Montoya,Real Betis,s2223,   D(LR) M(R),186.0,0.0,0.0,0.0,0.0
Martín Tejón,Valencia,s2425,LB,14.0,0.0,0.0,0.0,0.0
Martín Zubimendi,Real Sociedad,s2122,Midfielder,2585.0,2.0,1.0,4.0,0.0
Martín Zubimendi,Real Sociedad,s2223,   DMC,2051.0,1.0,2.0,8.0,0.0
Martín Zubimendi,Real Sociedad,s2324,Not Available,2655.0,4.0,1.0,5.0,0.0
Martín Zubimendi,Real Sociedad,s2425,CM,45.0,1.0,0.0,0.0,0.0
Marvin Park,Las Palmas,s2324,Not Available,1852.0,0.0,2.0,5.0,0.0
Marvin Park,Las Palmas,s2425,RB,75.0,0.0,0.0,0.0,0.0
Mason Greenwood,Getafe,s2324,Not Available,2667.0,8.0,6.0,6.0,0.0
Mateo Flores,Real Betis,s2425,DM,23.0,0.0,0.0,0.0,0.0
Mateo Mejía,Sevilla,s2425,FW,11.0,0.0,0.0,0.0,0.0
Mateu Morey,Mallorca,s2425,RB,85.0,0.0,0.0,0.0,0.0
Matheus Santos Carneiro Da Cunha,Atlético Madrid,s2122,Forward,1052.0,6.0,4.0,3.0,0.0
Mathew Ryan,Real Sociedad,s2122,Goalkeeper,270.0,0.0,0.0,0.0,0.0
Mathías Olivera,Getafe,s2122,Defender,2807.0,1.0,3.0,10.0,0.0
Matija Nastasić,Leganés,s2425,CB,45.0,0.0,0.0,0.0,0.0
Matija Nastasić,Mallorca,s2223,   D(C),754.0,0.0,0.0,2.0,0.0
Matija Nastasić,Mallorca,s2324,Not Available,2257.0,2.0,0.0,8.0,0.0
Matt Doherty,Atlético Madrid,s2223,   D(LR) M(LR),12.0,0.0,0.0,0.0,0.0
Matt Miazga,Alavés,s2122,Defender,831.0,0.0,0.0,2.0,0.0
Matteo Gabbia,Villarreal,s2324,Not Available,478.0,0.0,0.0,2.0,0.0
Matthew Hoppe,Mallorca,s2122,Forward,129.0,0.0,1.0,0.0,0.0
Matías Arezo,Granada,s2122,Forward,156.0,0.0,0.0,1.0,0.0
Matías Arezo,Granada,s2324,Not Available,359.0,0.0,0.0,1.0,0.0
Matías Dituro,Celta de Vigo,s2122,Goalkeeper,3420.0,0.0,0.0,1.0,0.0
Mauro Arambarri,Getafe,s2122,Midfielder,2667.0,0.0,5.0,13.0,0.0
Mauro Arambarri,Getafe,s2223,   DMC,831.0,0.0,1.0,2.0,1.0
Mauro Arambarri,Getafe,s2324,Not Available,337.0,0.0,0.0,2.0,0.0
Mauro Arambarri,Getafe,s2425,CM,39.0,0.0,0.0,0.0,0.0
Maxime Gonalons,Granada,s2122,Midfielder,1555.0,0.0,2.0,6.0,0.0
Maximiliano Caufriez,Valencia,s2425,CB,90.0,0.0,0.0,0.0,0.0
Maximiliano Gómez,Cádiz,s2324,Not Available,1157.0,0.0,0.0,2.0,0.0
Maximiliano Gómez,Valencia,s2122,Forward,1960.0,5.0,1.0,5.0,1.0
Maximiliano Gómez,Valencia,s2223,   FW,106.0,0.0,0.0,0.0,0.0
Maximo Perrone,Las Palmas,s2324,Not Available,1626.0,0.0,0.0,6.0,0.0
Memphis Depay,Atlético Madrid,s2223,   AM(CL) FW,194.0,3.0,0.0,1.0,0.0
Memphis Depay,Atlético Madrid,s2324,Not Available,888.0,5.0,1.0,2.0,0.0
Memphis Depay,Barcelona,s2122,Forward,1847.0,12.0,2.0,3.0,0.0
Memphis Depay,Barcelona,s2223,   AM(CL) FW,116.0,1.0,0.0,0.0,0.0
Mickaël Malsa,Levante,s2122,Midfielder,1135.0,1.0,2.0,7.0,0.0
Miguel,Leganés,s2425,FW,87.0,0.0,0.0,0.0,0.0
Miguel Baeza,Ponferradina,s2122,Midfielder,419.0,0.0,0.0,0.0,0.0
Miguel Crespo,Rayo Vallecano,s2324,Not Available,521.0,0.0,0.0,4.0,0.0
Miguel De la Fuente,Alavés,s2122,Forward,826.0,1.0,1.0,2.0,0.0
Miguel De la Fuente,Alavés,s2324,Not Available,64.0,0.0,0.0,0.0,0.0
Miguel Gutiérrez,Girona,s2223,   D(L),1700.0,1.0,2.0,6.0,0.0
Miguel Gutiérrez,Girona,s2324,Not Available,3037.0,2.0,7.0,4.0,0.0
Miguel Gutiérrez,Girona,s2425,"LB,WB",90.0,0.0,0.0,0.0,0.0
Miguel Gutiérrez,Real Madrid,s2122,Defender,262.0,0.0,1.0,1.0,0.0
Miguel Llambrich,Espanyol,s2122,Defender,70.0,0.0,0.0,0.0,0.0
Miguel Martín García,Mallorca,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Miguel Rodriguez,Celta de Vigo,s2324,Not Available,291.0,0.0,0.0,2.0,0.0
Miguel Rubio,Granada,s2324,Not Available,1559.0,1.0,0.0,5.0,0.0
Miguel Ángel Brau,Granada,s2122,Defender,0.0,0.0,0.0,0.0,0.0
Miguel Ángel Morro,Fuenlabrada,s2122,Goalkeeper,1170.0,0.0,0.0,0.0,0.0
Mihailo Ristić,Celta de Vigo,s2324,Not Available,807.0,0.0,0.0,2.0,0.0
Mihailo Ristić,Celta de Vigo,s2425,LM,66.0,0.0,0.0,0.0,0.0
Mika Màrmol,Barcelona,s2122,Defender,1.0,0.0,0.0,0.0,0.0
Mika Màrmol,Las Palmas,s2324,Not Available,3181.0,0.0,1.0,4.0,1.0
Mika Màrmol,Las Palmas,s2425,"CB,LB",90.0,0.0,0.0,1.0,0.0
Mikel Balenziaga,Athletic Club,s2122,Defender,2026.0,0.0,0.0,2.0,0.0
Mikel Balenziaga,Athletic Club,s2223,   D(L),115.0,0.0,0.0,0.0,0.0
Mikel Jauregizar,Athletic Club,s2324,Not Available,145.0,0.0,0.0,0.0,0.0
Mikel Jauregizar,Athletic Club,s2425,DM,28.0,0.0,0.0,1.0,0.0
Mikel Merino,Real Sociedad,s2122,Midfielder,2894.0,3.0,2.0,8.0,0.0
Mikel Merino,Real Sociedad,s2223,   M(C),1607.0,1.0,7.0,5.0,1.0
Mikel Merino,Real Sociedad,s2324,Not Available,2485.0,5.0,3.0,10.0,0.0
Mikel Oyarzabal,Real Sociedad,s2122,Forward,1673.0,9.0,3.0,0.0,1.0
Mikel Oyarzabal,Real Sociedad,s2223,   AM(CLR) FW,573.0,2.0,1.0,0.0,0.0
Mikel Oyarzabal,Real Sociedad,s2324,Not Available,2157.0,9.0,3.0,3.0,0.0
Mikel Oyarzabal,Real Sociedad,s2425,FW,82.0,0.0,0.0,0.0,0.0
Mikel Vesga,Athletic Club,s2122,Midfielder,1355.0,2.0,0.0,4.0,1.0
Mikel Vesga,Athletic Club,s2223,   DMC,1735.0,2.0,2.0,3.0,0.0
Mikel Vesga,Athletic Club,s2324,Not Available,1535.0,3.0,1.0,2.0,0.0
